feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,target
-1.239,1.836,0.32,-0.467,0.542,-0.797,-0.871,0.574,-0.186,-0.762,-0.456,-0.407,-1.23,-1.38,-1.907,-0.524,-0.268,-0.601,0.375,1.214,-0.218,-0.053,0.695,0.775,0.397,2.132,-1.806,-0.372,-0.492,-0.537,-1.11,-1.684,-1.186,-2.53,1.29,-1.057,1.729,-0.859,-1.697,-0.48,-0.28,-0.826,-1.207,1.149,-0.228,-0.373,1.699,-0.119,-0.167,-0.565,0
0.345,-0.194,0.54,-0.677,1.06,0.547,0.217,-0.394,-0.306,0.63,-1.919,-1.174,-1.28,-0.431,-0.93,-0.829,0.622,0.247,-2.073,-0.903,1.103,-0.005,1.533,0.12,-1.326,0.906,0.474,-0.248,-1.789,1.355,-0.964,-0.062,0.718,-1.563,1.784,-0.572,0.468,0.602,-1.017,-0.931,0.307,1.716,-2.179,0.54,-0.114,0.691,-1.84,-1.506,0.978,-0.747,0
1.067,0.967,0.14,-0.469,1.71,0.792,1.203,0.144,-1.347,2.283,0.521,-0.568,0.482,0.363,0.394,-0.967,-0.12,-1.611,-0.654,1.707,-1.004,-0.796,-0.757,-2.128,0.286,-0.761,-0.72,-0.732,0.514,-1.105,-0.141,-0.063,-0.608,-0.413,0.159,-0.267,0.084,0.155,-0.832,-0.003,1.497,0.01,0.299,-0.094,2.058,-0.052,-0.148,1.579,0.538,-1.485,1
0.234,-0.433,-0.033,-1.887,-0.224,-0.121,0.032,0.976,2.509,0.491,-1.73,-0.747,0.39,0.267,-0.823,-2.366,-0.256,-1.426,0.142,-0.097,1.168,0.0,0.115,1.097,-0.673,-0.458,-0.571,-1.079,-0.154,-0.922,0.234,-1.251,0.154,0.742,-0.764,-0.181,0.714,-0.129,0.679,1.048,0.226,-0.684,1.224,1.137,-0.976,-0.25,-0.324,-0.809,-0.623,1.575,1
1.583,-0.47,0.93,1.587,-0.071,-0.539,-1.249,0.171,1.12,1.448,-0.86,0.092,0.855,-1.475,1.204,0.337,0.689,0.171,-1.145,-0.157,0.028,0.724,-2.627,-0.108,-1.565,0.73,0.63,0.483,-0.244,-0.975,2.573,0.487,-1.198,-0.635,1.252,0.49,0.781,-0.085,-1.07,0.236,-1.6,-0.904,-2.187,0.598,-0.782,0.616,0.155,-0.895,-1.075,0.445,1
-0.527,0.302,-0.856,-0.104,0.57,-0.552,1.488,1.626,1.614,0.144,0.438,-1.608,-0.074,0.166,0.973,0.673,1.31,1.041,-0.805,0.544,0.416,0.032,-0.313,0.671,-0.336,0.446,0.221,-1.682,1.246,0.286,0.083,0.297,1.082,0.065,-0.466,-0.321,-0.247,0.911,-1.404,0.475,1.204,1.43,-0.012,0.359,-0.637,1.948,-0.336,0.68,-0.131,0.705,0
-2.961,1.096,-0.86,0.767,0.689,0.295,0.344,0.364,1.728,-1.171,-0.548,-0.168,2.411,1.039,0.657,-0.784,0.4,0.836,1.566,0.269,-0.226,0.319,0.053,-0.099,-0.049,0.842,-0.534,-0.073,-0.655,-0.949,-0.282,0.338,-1.889,0.98,0.458,0.094,0.716,0.403,-1.208,-0.878,-1.129,0.098,-0.027,-1.157,1.238,-0.618,-0.845,0.466,1.942,-0.054,1
0.559,-0.58,-2.307,1.327,-0.238,0.185,-0.923,-0.519,0.269,0.729,-0.928,1.06,0.953,0.477,-0.601,1.08,-1.46,-0.369,0.19,0.564,-0.298,-0.072,0.288,0.949,-1.098,-1.015,0.178,0.201,-0.134,-0.239,-2.838,-0.998,0.23,-0.254,-0.62,-0.195,-1.044,1.245,-1.402,0.047,-1.76,0.272,0.138,-0.009,-0.105,-0.84,0.063,0.488,1.114,-0.047,1
0.914,-0.464,2.3,-0.13,-2.83,0.243,0.365,1.008,-1.051,0.562,0.579,-0.144,-0.486,-1.537,-1.32,0.111,-0.408,-1.568,0.861,-1.167,-0.583,-0.817,-0.541,-1.527,1.163,-0.24,0.55,1.055,-0.072,0.145,-1.189,-0.601,0.428,2.354,-2.969,2.207,-0.293,0.778,1.552,1.13,-0.685,0.064,-0.031,-1.587,-0.129,1.419,1.517,2.675,-0.685,-0.293,1
0.116,-0.901,1.26,0.636,-0.428,1.4,1.533,0.346,0.337,0.824,0.633,-0.73,0.352,-0.098,-0.543,-0.182,-0.684,0.426,-0.205,0.415,-0.807,-0.574,0.149,-0.775,-2.717,0.939,0.194,0.519,-0.381,0.685,-0.912,0.236,0.456,-0.609,-0.348,0.153,-0.092,-2.081,1.479,1.534,0.636,0.285,-1.199,-2.2,-1.285,-0.534,-1.215,0.326,-0.778,-1.233,0
-1.805,-0.686,0.374,-0.918,-0.277,1.025,0.175,-1.504,1.126,0.572,0.385,0.47,3.177,2.101,-0.096,0.917,-0.081,-0.535,1.909,-0.615,0.587,0.767,-1.333,-0.335,-1.008,1.568,0.441,-0.005,-0.632,-0.419,1.456,-1.53,3.283,-0.265,0.379,2.571,-0.778,-0.019,-0.813,0.403,-0.975,-0.579,-0.476,0.772,-0.363,0.411,-0.988,0.023,0.208,-0.86,0
-1.282,1.258,0.368,2.675,-1.034,1.352,0.169,0.774,-0.707,1.326,0.316,0.77,0.935,-1.455,-0.629,0.673,-0.437,0.146,0.125,-0.617,-0.076,1.273,-0.654,0.159,1.433,0.321,-1.541,-1.143,0.167,1.205,1.476,2.039,1.062,-0.287,-0.828,0.12,-0.175,-1.152,-0.878,0.065,-0.536,1.042,-0.209,-1.396,-1.119,-0.515,-1.219,-1.013,0.702,0.577,0
-0.231,0.198,0.039,-0.887,-0.702,0.59,-0.436,0.296,-1.083,2.019,0.601,0.366,-0.885,0.945,0.376,-1.088,-0.268,-0.374,0.483,-0.279,-1.324,-0.084,-0.901,-0.724,0.345,-1.077,-0.661,1.33,-0.384,0.858,-0.027,-0.94,0.025,1.093,0.122,-0.915,-1.746,0.852,-0.16,0.017,-1.087,0.967,0.257,-0.968,0.168,0.291,-0.076,0.222,1.177,-0.287,0
-0.39,-0.725,-0.091,-0.11,1.6,-1.675,1.697,-1.419,1.299,-1.818,2.292,-1.855,0.341,0.112,-1.54,0.116,-0.454,-0.156,0.428,-0.368,-0.606,1.369,1.046,0.291,0.838,-0.648,0.338,1.4,0.18,-0.7,-0.444,0.726,0.66,2.247,0.693,-0.913,0.103,1.802,0.106,0.627,0.027,0.35,1.064,-0.444,-0.865,0.428,-1.424,-0.684,0.489,-1.223,1
1.596,-0.333,-0.05,-1.171,-0.44,0.995,-1.509,0.167,0.961,1.688,-1.734,-0.22,1.135,1.207,1.644,-0.797,0.409,-0.027,1.21,0.074,-0.061,0.257,2.041,-0.975,0.628,0.444,-0.532,-1.07,0.736,-0.19,1.639,0.894,-0.133,-1.018,1.244,-0.509,0.757,1.112,0.502,0.205,0.191,-0.182,1.391,0.618,0.043,0.419,-1.151,-0.238,0.105,0.123,0
-0.437,-0.181,0.86,0.351,-0.912,0.97,0.424,1.354,-0.849,2.407,-0.925,-1.366,0.032,1.648,0.017,-1.071,0.043,1.106,1.652,0.063,-1.683,0.535,-1.471,-0.787,-1.505,0.617,-1.413,-0.435,1.206,1.021,-0.672,0.55,-0.344,-0.212,-1.118,-0.284,0.531,1.234,0.428,-1.889,0.104,-0.819,1.276,-0.761,1.097,-0.065,0.602,0.267,1.431,2.182,1
-1.058,1.456,-0.98,-0.309,-0.029,1.066,0.559,-1.059,0.867,-0.268,-0.155,-0.2,0.42,0.078,1.76,1.318,1.784,0.487,-0.663,1.894,-0.074,0.659,-1.423,1.014,1.593,-1.038,-1.128,-0.73,0.409,-0.095,0.524,-0.14,0.13,0.3,0.38,-1.057,-0.313,-0.497,-0.285,0.34,2.379,-0.586,0.544,1.026,-0.829,-1.061,-2.327,0.464,-0.167,-0.176,1
0.889,2.002,1.044,-1.246,-0.295,0.41,1.28,-0.18,0.235,-1.277,-1.217,-1.649,0.976,-0.778,-1.119,0.202,0.716,0.559,-1.055,-1.099,0.825,-1.396,1.282,1.344,-0.651,0.703,-1.671,-1.408,-1.694,0.479,0.551,-0.692,-0.812,-0.798,-0.741,-0.601,-0.822,-0.68,-0.977,0.326,-1.45,-0.581,2.203,1.627,0.693,-0.317,0.879,-0.812,1.711,1.788,1
-0.068,1.175,1.241,0.117,-0.923,-0.1,0.051,-0.591,1.381,0.566,1.303,0.767,-1.392,0.524,0.195,-1.144,0.919,1.042,-0.003,0.455,-0.016,-0.882,0.131,0.895,-0.298,-2.175,0.415,-1.214,1.235,0.108,0.789,-0.897,1.128,-0.461,0.556,0.141,0.181,0.159,-1.549,1.357,1.443,1.861,0.561,0.748,-0.255,-0.042,-0.602,0.755,-0.875,0.42,1
-0.284,1.653,-0.81,-0.142,1.182,0.251,0.512,-0.191,-0.653,0.929,-0.115,-0.101,-1.569,-2.363,0.889,0.023,0.344,-0.837,-0.105,-1.006,-0.61,-0.568,0.119,-1.698,-0.978,0.084,0.171,-0.631,0.805,-0.668,-0.692,-1.053,-1.919,-1.268,1.76,0.027,0.126,-0.366,-0.768,-0.364,-0.691,-0.993,1.858,-0.394,1.47,0.161,-0.528,0.388,0.011,0.308,0
0.315,-0.256,-0.675,0.338,0.075,-0.368,0.681,-0.059,0.465,0.33,-1.18,0.67,-1.857,-0.725,0.311,-1.52,-0.254,-1.743,-0.011,0.766,0.012,1.581,0.171,-1.109,-1.392,-0.962,-1.55,2.024,-0.527,-1.551,-1.141,0.472,-0.51,0.36,0.107,1.504,0.966,0.159,-0.226,-0.104,0.536,1.325,0.009,-0.473,0.624,0.148,-0.207,0.216,-0.626,0.094,0
0.5,0.51,0.338,1.367,-1.161,0.812,0.562,-2.147,0.938,-0.399,-0.728,-0.157,-0.616,-0.241,1.697,0.948,1.387,0.119,0.681,0.711,0.51,-1.727,0.946,-1.833,0.55,2.326,1.383,0.24,-0.064,1.044,-1.934,2.49,0.261,1.142,-0.706,-1.279,-0.716,0.423,-1.247,-0.446,-0.713,0.626,0.406,-0.647,-0.222,1.364,-0.507,0.876,-0.371,0.953,1
-1.94,-0.697,0.171,-1.117,0.656,0.165,0.649,0.991,0.749,0.66,0.401,0.033,-1.503,-0.073,-0.537,0.567,-0.593,1.471,-0.862,-0.226,-1.489,1.131,2.647,0.353,0.119,1.377,0.036,0.429,-0.146,-0.392,-0.058,-0.476,-0.441,0.438,-1.156,0.045,-2.118,-1.356,-1.16,-0.933,1.219,-0.445,-1.096,0.279,0.301,0.475,-0.913,-0.156,0.845,-1.255,0
-0.515,-1.344,1.214,-0.257,0.409,0.752,-0.56,0.813,-0.049,-0.972,2.236,-0.765,-1.42,0.641,1.609,-0.7,0.418,0.506,-0.678,0.059,0.449,0.2,0.195,-1.554,-0.134,-1.434,0.539,-0.69,1.855,-1.079,-0.752,1.641,0.047,-0.819,-0.034,-2.094,-0.532,-0.552,-0.311,0.165,0.739,1.126,-0.357,-0.985,-0.218,-0.411,0.852,-0.291,-0.069,-1.464,1
-1.386,-0.069,-1.131,-1.377,0.862,-1.638,0.969,-0.652,-0.8,1.457,0.819,-0.99,1.378,0.151,1.588,-0.068,2.358,0.407,-2.041,-0.309,-0.783,0.938,-0.674,1.743,-0.185,-0.852,0.606,0.467,0.744,1.015,-0.233,-0.368,-0.522,3.014,-2.003,-1.016,-0.78,0.186,-0.636,-0.254,0.024,0.354,0.109,0.285,0.04,0.389,-1.002,0.053,-1.728,2.373,1
0.461,0.434,-0.179,-1.524,-1.332,-1.436,-0.459,-0.927,0.703,1.327,-0.31,0.409,-2.176,0.482,-2.47,1.066,0.548,-0.347,0.55,-0.204,0.604,0.605,0.838,0.256,0.525,-0.397,0.509,-1.09,-0.071,0.005,0.875,-0.071,0.437,-0.24,1.594,0.435,0.417,-0.697,-0.012,2.138,0.813,-0.776,-0.346,-0.391,1.415,-1.986,0.28,-0.202,-0.498,0.577,1
-0.384,0.052,-0.338,2.234,0.336,1.138,-0.458,-0.148,-0.162,1.229,0.059,-1.33,1.277,-1.292,0.013,0.098,0.06,0.632,1.407,0.049,-0.338,-0.76,-0.12,0.081,1.219,0.374,-2.081,-0.193,-1.55,1.724,-1.25,0.176,0.522,-0.809,1.889,-0.061,0.195,1.254,0.493,1.366,-0.328,-0.274,0.377,-0.114,0.437,0.175,-0.152,-0.437,-0.245,-1.43,0
-0.953,0.665,1.026,-0.185,-0.894,-0.815,0.524,-1.121,-1.743,-1.301,-0.651,0.449,-1.033,1.145,-0.078,-0.709,-0.157,0.184,-0.502,-1.086,-0.103,0.973,1.431,-0.591,2.38,-1.204,-0.375,-2.383,0.728,3.004,0.548,0.747,-0.604,-0.955,-0.665,-0.035,1.657,0.361,-0.201,-0.092,-0.41,-1.329,-0.465,1.665,-1.981,0.626,0.648,0.462,-0.654,0.132,1
-1.18,-0.629,-0.383,0.552,-0.682,-1.45,-0.533,0.55,0.714,0.684,0.691,-0.942,0.871,-0.355,0.669,1.296,0.43,0.169,0.136,-0.446,0.25,0.965,1.001,1.988,1.503,0.234,0.515,-0.991,-0.395,-1.432,0.221,0.584,1.45,0.989,-0.054,-0.278,-0.453,-1.298,1.301,0.466,2.024,-0.152,0.677,0.823,-0.473,2.276,-0.453,2.084,-0.203,0.083,0
-0.343,-1.623,0.41,0.624,0.304,-0.393,-0.648,0.774,1.83,-2.259,-0.068,-1.333,1.168,0.143,-0.58,-0.953,0.499,-1.122,-2.583,0.777,0.122,0.585,0.378,-0.003,0.267,0.441,0.107,-0.074,0.018,-1.869,-0.74,0.533,0.572,0.555,-0.409,0.416,-1.418,0.38,0.116,0.761,0.077,-0.513,0.526,2.212,0.761,0.423,-1.467,-0.741,1.812,-0.599,1
0.773,0.497,-0.321,-0.581,0.441,0.195,2.689,-0.161,0.191,-1.681,0.196,-0.832,0.523,0.305,-0.812,1.335,1.139,-0.934,0.448,0.094,1.118,-1.577,0.011,1.048,-0.752,-2.123,-1.736,1.388,-0.926,-0.513,1.529,0.437,0.394,0.829,-1.189,-1.012,1.069,0.432,-1.254,-0.408,0.211,0.406,0.961,-0.972,0.372,-0.255,-0.076,-0.601,0.437,-0.381,0
0.678,-0.558,1.167,1.042,0.064,-0.62,0.895,0.165,0.184,-2.364,-1.287,-0.007,-0.069,-0.059,0.312,0.095,1.454,-1.032,-0.345,0.632,0.491,1.083,-0.868,-0.372,-0.263,0.339,0.115,-0.381,-0.086,-0.554,1.24,-0.668,-0.238,0.451,-0.255,-2.197,0.342,0.249,0.839,-0.776,0.23,0.13,-0.17,0.453,0.936,1.674,-0.317,-0.151,-0.362,1.908,1
0.111,1.048,0.815,0.022,0.469,1.355,0.029,-0.435,-0.561,0.37,0.007,0.431,0.233,0.149,0.257,0.17,-0.997,-1.129,-0.425,-1.759,-0.102,-0.427,-0.759,-1.158,0.44,0.889,0.948,0.528,0.602,-0.364,1.291,-1.548,-0.02,0.873,0.961,0.236,0.376,-0.879,0.113,-0.324,0.135,-0.523,1.228,0.553,-0.555,1.734,-0.283,-0.595,0.523,-0.907,1
0.28,-0.483,0.306,3.012,0.649,-0.447,0.407,0.141,-0.072,0.081,-0.96,-0.159,-0.922,-0.48,2.345,-0.956,1.08,-0.484,1.106,0.943,0.813,1.758,0.454,-0.482,-2.107,0.536,0.804,-0.851,-2.127,-1.638,1.496,-1.416,0.528,0.181,0.538,0.768,-0.88,-1.338,-0.119,1.683,-0.03,-1.793,0.888,-0.593,0.641,-0.906,-0.395,-0.181,-0.759,-0.788,1
-0.743,1.099,-0.093,0.715,-1.316,2.129,1.18,-1.387,0.448,2.056,0.189,1.339,1.658,-0.763,-0.195,0.494,0.829,-0.902,0.076,0.094,-0.46,0.062,-0.541,0.27,-0.221,-1.175,0.614,0.665,-0.859,0.981,1.323,-0.958,-0.855,0.507,-0.34,0.228,-0.54,1.561,-0.343,0.691,-0.268,1.809,-1.797,0.148,0.099,-0.379,-1.088,1.579,-0.091,0.014,1
0.128,-0.133,-0.599,0.93,-0.618,1.154,-0.663,-1.159,-1.723,-1.486,0.026,-0.325,1.493,1.032,0.052,-0.34,-1.344,1.242,1.682,1.647,-1.117,-0.233,-0.072,-1.975,0.018,-0.723,-0.91,1.335,-0.183,-0.49,-0.417,2.245,0.368,-1.374,0.766,-0.094,0.565,-0.648,0.877,-0.988,0.699,0.19,1.332,0.817,0.383,1.291,-1.163,0.261,0.005,-0.539,0
0.221,0.012,-0.768,0.205,0.635,0.473,-0.365,-0.239,0.661,-0.051,0.73,1.214,-0.974,-0.951,-0.998,1.292,1.925,-0.387,0.788,-1.284,0.21,0.535,0.858,-0.837,0.467,1.191,-0.963,-0.148,1.103,-0.107,2.058,-2.539,-0.161,1.006,0.374,-1.983,0.346,-2.302,2.573,0.06,-0.408,-0.044,0.181,-0.382,0.588,2.379,-0.253,-0.838,-0.674,-0.046,0
-0.56,-2.723,-0.201,-2.123,-1.235,-1.125,0.028,-0.819,-0.841,0.048,-1.836,0.402,-1.11,-1.15,-1.397,0.36,1.018,0.114,0.736,2.049,0.066,-0.206,2.929,0.007,1.044,-0.229,-0.749,-0.975,-1.394,-1.485,0.595,-0.532,0.838,-0.336,0.441,2.418,-0.774,0.274,-1.314,1.247,-0.782,-0.541,-0.077,-2.077,-1.19,-0.919,-1.114,-0.091,-1.917,0.364,0
2.559,-1.743,-0.927,-0.917,-0.064,-2.179,1.334,-0.909,1.352,-0.797,-0.968,-0.136,0.446,-0.086,-0.342,0.511,0.843,-1.684,0.2,0.029,-1.631,-0.807,-0.565,0.456,2.056,-0.652,-1.039,-0.747,1.333,1.504,-1.64,-1.014,-0.917,1.76,-0.132,0.674,-2.399,-2.371,-1.274,-0.081,-0.941,-0.292,-1.059,0.384,0.888,2.978,-0.654,0.144,1.083,-0.662,1
-0.647,-2.264,-0.948,-0.248,-0.744,-1.147,1.676,1.043,-0.361,-0.978,0.402,-0.673,-1.305,1.35,-0.812,-0.918,-0.592,-1.336,1.446,-1.844,-0.32,-0.376,1.189,-0.262,0.427,-0.867,-0.323,1.135,0.274,-1.129,-0.726,-0.006,-0.448,1.223,0.687,-1.505,0.823,2.06,0.753,0.771,0.885,0.653,-0.198,-1.531,-2.474,0.078,1.449,0.462,0.688,1.373,1
1.349,1.171,0.453,-1.892,-0.329,-0.394,-0.733,-0.217,-1.037,1.189,-0.376,0.409,0.756,-0.93,0.511,-0.544,-0.772,1.129,0.191,-0.673,1.037,0.113,-0.109,-0.204,-0.15,-0.946,-0.706,0.003,-0.573,0.243,-2.549,1.202,0.713,-1.218,0.869,1.385,-0.872,-0.054,-1.815,0.357,0.187,-1.292,0.684,0.167,-1.137,1.116,-0.463,0.052,0.308,-0.043,0
-2.275,-0.941,-0.038,-1.805,-0.461,0.917,-0.126,0.038,0.057,0.022,0.801,0.385,-1.633,-0.592,-1.164,-1.081,-0.913,-0.897,-0.419,-0.339,0.763,-0.777,-1.014,0.087,-1.05,0.38,-0.15,-0.865,0.091,0.632,-0.292,0.312,0.147,1.477,-1.755,1.063,0.541,2.32,1.529,-0.541,-1.369,-0.386,0.369,0.137,-0.228,0.249,-0.005,0.253,0.248,0.12,1
0.818,0.152,0.067,0.194,-0.706,0.276,1.492,-1.742,0.572,-0.725,0.062,-0.419,-0.348,-0.115,0.878,0.572,-0.613,1.35,-0.989,0.392,0.156,1.607,0.608,-1.156,-0.377,-0.112,0.145,0.577,-0.418,0.858,0.05,2.254,0.9,-1.813,0.229,-0.009,-0.83,0.955,-0.764,1.004,-0.4,0.687,-0.792,-0.836,0.295,-1.316,-0.479,-0.088,-0.613,-1.601,1
0.705,-1.091,0.944,1.32,-0.343,0.691,-1.371,0.27,-1.545,-0.428,0.323,2.629,0.045,-0.791,-1.804,0.507,0.97,-0.114,-2.038,0.928,0.381,-0.743,0.817,1.652,0.544,0.138,-0.422,1.329,3.312,-0.649,-1.212,-0.723,-0.911,0.057,-0.446,0.484,-1.567,-0.022,0.115,-0.649,1.386,-0.279,0.888,1.092,-1.725,0.766,-0.478,1.294,1.812,0.472,0
1.465,-1.378,1.067,-0.594,0.301,0.831,-1.613,0.19,-0.391,-0.826,0.941,1.488,0.139,-0.307,-1.042,-0.514,1.211,0.343,-0.078,0.037,-1.208,0.028,-0.4,-0.99,1.025,-1.524,0.996,0.378,0.907,-0.982,-0.316,-2.231,-0.74,0.186,1.011,-0.164,-1.203,-0.817,0.509,2.813,-0.793,0.031,0.985,0.362,-0.187,-1.225,-1.299,1.553,-0.466,0.726,1
-1.401,1.233,0.23,0.205,-0.203,-0.763,0.082,0.422,2.084,2.127,-1.937,1.857,2.517,1.764,-1.341,-0.822,-0.102,-0.653,0.47,0.556,-2.668,0.357,-0.387,-0.247,0.052,0.467,0.703,-0.513,-0.259,-0.485,-0.468,0.237,-0.05,1.389,-1.142,0.455,-0.532,-0.833,-1.944,0.859,-0.848,-0.349,2.134,0.74,0.176,-0.958,1.155,1.094,0.585,0.246,1
-0.896,-0.219,-0.238,0.685,0.509,0.872,0.492,-2.181,-1.185,1.246,0.887,-0.649,1.06,-0.089,0.955,-0.183,-1.125,0.119,-0.19,-1.103,-0.052,0.727,0.792,-0.826,0.47,-1.954,-0.63,0.147,0.414,-0.495,-0.358,0.489,1.298,-2.089,1.221,0.273,-0.263,-0.46,-1.147,-0.443,0.446,0.792,1.038,-2.194,-1.165,0.372,0.764,-2.178,-0.794,-0.636,0
-0.952,1.388,-0.609,0.723,-2.949,-0.126,0.653,2.309,-0.923,-0.262,-0.453,-0.833,-1.032,-0.409,1.239,-0.654,1.269,-0.034,-0.16,0.562,0.724,-0.075,0.492,1.817,0.597,-0.174,-1.073,0.699,-1.26,-0.077,-0.98,-1.566,-1.661,0.479,-0.059,-0.413,-0.422,1.79,-1.462,-0.759,0.748,0.779,-0.349,0.474,-0.77,-0.682,-0.801,0.723,0.063,1.004,0
-0.087,0.527,-1.528,-0.886,0.588,-1.592,0.044,-0.212,0.456,1.97,-0.979,2.079,0.023,0.988,-0.981,-0.884,-1.507,0.292,0.366,1.62,-0.785,0.486,1.023,1.789,-0.976,1.166,1.526,0.701,-0.925,-0.416,0.222,-0.425,0.12,-0.349,-0.151,-0.996,-2.655,1.777,-0.482,1.193,-0.062,-1.11,-1.032,0.32,-0.632,0.749,1.113,0.578,1.352,-0.156,0
-0.82,1.182,-1.171,-1.08,1.134,-1.703,0.165,2.339,0.29,-1.029,0.783,0.9,-0.533,-0.386,0.003,0.415,-0.921,0.226,0.334,0.557,-0.06,-1.816,1.243,-0.588,1.221,0.389,0.603,-0.955,-0.466,1.065,-0.819,-0.855,0.222,-1.557,0.247,-2.312,0.701,-0.734,0.588,-0.016,-0.885,0.406,1.465,-1.279,-1.552,-0.672,-0.07,-0.421,0.139,-0.659,1
-2.083,-0.954,0.467,0.523,1.39,-0.282,0.728,-0.618,0.178,0.673,1.385,-0.194,1.729,-0.122,-1.219,1.118,-1.543,1.411,-1.223,-0.879,0.074,-1.937,1.835,1.626,-0.494,-0.22,-0.302,-1.728,1.814,-1.064,-0.104,1.115,-0.573,0.53,-0.476,-0.053,-1.228,0.203,-1.729,-0.239,-0.474,-1.003,-0.832,-2.291,-0.559,1.044,-2.685,-0.156,0.555,1.54,0
1.344,-1.149,1.221,-2.663,-0.904,-0.487,-0.411,-3.342,0.248,1.013,1.611,-0.325,0.286,0.652,0.446,1.063,1.51,-0.781,-0.622,-0.765,2.647,-1.624,1.077,0.971,-2.335,0.223,-0.228,0.232,-0.489,-1.062,0.122,0.556,1.563,-0.209,1.076,-1.06,0.78,-0.62,0.121,-0.212,-0.757,0.399,-1.871,-0.084,1.552,-0.154,-0.599,-0.209,1.371,-0.16,0
-0.033,-0.128,-1.838,0.959,1.047,0.093,-0.467,-1.713,-0.371,-1.521,-1.934,-0.968,-1.689,0.655,0.654,0.794,-0.124,1.335,0.635,0.148,0.877,1.379,0.431,0.99,-1.303,0.43,-1.11,-0.148,-0.24,-0.078,-0.122,-0.601,-1.437,1.134,0.787,-0.486,-2.003,1.172,0.394,-0.169,-0.614,-0.178,1.324,0.576,0.454,-1.629,0.971,0.08,-0.287,0.346,1
1.022,-0.948,-0.636,-0.802,-0.064,-0.342,0.557,-1.22,-2.141,-0.973,-0.099,1.321,1.231,-0.609,0.988,0.416,-0.053,0.223,0.21,0.036,1.22,-0.655,-1.148,-0.818,-0.268,-0.387,-0.188,-0.664,-1.314,0.373,-0.303,-0.443,0.976,-0.348,1.33,1.825,0.545,-1.809,-2.566,-1.21,-0.895,1.652,0.389,1.134,-1.096,-1.196,0.624,0.322,-0.175,1.238,0
0.52,-0.288,-1.806,-1.289,-0.404,1.244,1.245,0.688,0.885,-1.005,0.765,0.695,-0.448,1.012,-0.56,-0.488,0.918,1.52,0.997,-2.993,1.667,0.157,-1.379,-0.864,-0.23,0.05,0.93,2.078,0.056,1.452,2.182,0.065,0.345,-0.057,0.133,0.562,-0.67,0.25,1.668,-0.203,-2.086,0.068,-0.202,1.177,-0.873,0.404,-1.025,0.916,0.364,-1.168,1
1.068,-1.095,0.213,0.86,0.997,1.566,-0.62,0.016,-1.309,0.439,0.331,-0.775,1.76,-0.029,0.778,-0.395,0.165,-0.944,0.637,0.847,0.514,-0.76,2.628,0.223,1.511,-0.7,-0.244,-0.425,-2.147,0.616,1.547,-1.448,0.518,1.091,1.576,-0.403,-1.14,-0.358,-0.152,1.741,-1.326,1.609,-0.683,1.623,-0.243,-0.221,1.039,2.307,0.752,-3.795,0
0.304,1.502,-0.539,-0.055,1.752,0.727,-0.371,0.418,-0.241,-0.059,1.725,1.265,0.413,-0.968,-0.321,0.356,0.035,-0.564,1.29,-0.511,-1.107,1.603,2.02,0.064,-0.582,1.084,-1.8,-1.026,-0.404,0.591,-0.871,-1.89,0.39,-0.683,0.54,0.916,0.118,-0.756,1.669,0.216,-0.967,-1.411,-0.596,1.732,0.083,2.426,1.34,0.595,-0.035,1.124,0
-0.366,0.091,-0.718,0.755,0.891,0.019,-0.951,1.343,0.592,0.003,2.206,-0.782,0.086,-0.575,0.154,-0.877,1.162,1.084,1.13,1.048,-0.381,-0.233,0.902,-0.677,2.012,-2.202,-0.641,-0.506,2.691,0.721,0.051,-0.086,1.347,-0.02,0.899,0.728,-1.292,0.009,0.146,-1.191,0.245,0.244,-0.526,-0.138,-0.424,-1.231,2.305,-0.588,-1.247,1.191,1
1.059,1.253,0.27,-1.09,-1.307,-0.399,-0.329,0.676,0.004,0.83,-0.13,0.233,-0.6,-0.73,0.564,0.591,1.549,-0.832,0.197,-1.509,-2.292,0.741,0.243,0.991,1.338,1.522,-0.757,-0.462,-0.64,-0.457,-0.172,-1.01,0.225,0.468,1.077,-0.195,-0.558,0.756,0.445,-1.131,-0.801,0.839,2.033,1.889,1.384,0.061,-0.905,1.003,1.608,0.538,0
-1.233,-0.198,0.802,0.69,0.138,-1.586,0.321,-0.358,0.2,1.268,-0.612,-0.067,0.597,-0.908,1.165,-0.877,-0.833,-0.547,0.584,-0.44,-0.478,-0.941,1.064,0.779,-0.621,0.124,0.101,-0.859,0.943,-0.316,-0.633,1.179,-1.132,1.568,0.181,1.988,-1.265,0.745,1.281,0.469,0.017,-1.31,0.488,2.072,-0.201,0.283,-1.19,-1.289,-0.429,-0.382,1
