feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,target
-1.434,-0.752,-0.878,2.296,-0.955,-0.301,-0.538,0.454,0.022,-0.251,0.48,0.505,1.093,-0.491,0.005,0.156,1.422,2.134,-2.146,0.269,0.899,0.806,-0.615,-0.717,-1.606,-0.836,-1.917,-0.824,0.229,-0.119,-0.987,0.137,-1.743,1.059,0.114,0.387,0.757,0.554,0.581,-0.813,-1.207,0.379,1.666,0.742,0.311,-1.265,0.34,-0.983,-1.325,0.151,1
1.178,-1.177,-0.464,-0.696,-0.548,1.763,-1.092,-0.25,0.378,-1.554,0.513,0.555,-0.626,-0.842,1.211,-0.857,2.228,-0.221,0.176,-0.068,0.024,1.986,0.737,-0.385,-0.542,0.159,-0.614,-0.005,0.299,-0.012,-0.538,-1.08,0.485,-0.558,-1.432,1.019,0.606,0.327,-0.115,-0.282,-0.228,0.03,-0.236,0.505,0.873,-0.181,0.163,0.177,0.998,0.16,1
-1.023,-0.829,0.778,1.132,0.109,0.701,-0.672,0.248,-0.391,0.697,1.243,-0.877,0.716,0.46,-0.14,0.907,1.128,-0.975,-1.063,0.634,-0.436,-0.325,-0.773,0.271,-2.324,-0.223,-0.262,1.803,0.398,-0.963,-0.098,-1.61,0.223,0.674,-0.565,-1.817,-0.26,0.131,0.646,0.561,-2.604,-0.828,-0.396,-0.296,0.813,0.25,0.433,-0.135,0.001,1.605,0
-1.069,-0.287,1.653,-0.716,-0.167,0.464,-0.198,-0.899,1.512,-0.421,-1.952,0.009,0.563,0.579,-0.619,-0.382,0.923,0.275,-0.295,-0.97,-0.896,-1.622,1.171,-0.724,-0.269,0.806,-0.525,1.199,-0.473,-0.839,-0.699,-1.089,-1.786,0.634,0.302,0.951,-0.123,-1.314,-0.827,1.68,1.002,0.806,0.917,-0.924,-0.785,0.536,2.074,-0.414,-1.58,0.877,1
-1.638,0.835,-1.691,0.222,-0.932,0.179,0.727,-0.207,-1.296,-1.152,0.821,1.463,-0.236,-1.772,0.376,-0.044,-0.087,-0.942,1.199,-0.576,0.062,0.493,0.163,1.525,0.478,0.733,0.231,-0.337,0.171,-0.779,0.178,1.176,-0.524,0.33,-0.251,0.436,-0.223,-0.778,1.738,-1.451,-0.262,0.861,-0.572,1.018,0.327,-0.346,-0.467,0.449,-0.808,0.893,1
-0.433,1.31,1.126,-2.052,0.588,0.738,-2.916,1.412,0.956,0.036,-2.05,-0.07,0.784,-0.841,0.116,1.151,0.13,-1.066,0.114,-1.967,1.092,0.819,-0.598,1.313,-0.673,1.483,-0.778,-1.251,0.615,-1.306,-0.048,-1.147,-0.144,0.206,1.499,-1.453,1.435,-1.172,-2.791,0.092,0.365,-0.403,-0.135,-0.615,0.124,-0.955,-0.404,-1.283,-0.264,0.271,0
0.314,-0.146,0.509,-0.096,0.385,-1.524,-1.456,-1.269,-2.483,-0.123,-0.777,0.764,-1.103,-0.508,0.816,-0.653,-0.638,-0.102,-0.577,0.866,0.369,-0.365,-0.414,-0.583,-2.621,0.011,1.196,0.527,-0.317,-0.379,0.204,1.108,0.888,-0.139,-0.318,-0.243,0.846,-0.223,1.21,0.023,0.934,-0.024,-0.019,0.772,-2.592,1.154,0.125,0.457,-1.319,1.067,1
0.932,-0.593,0.676,-0.782,0.05,-1.318,1.105,0.581,1.171,0.109,-1.342,0.066,-0.781,-1.395,-0.67,0.254,0.166,1.39,0.346,2.667,0.899,0.186,-0.903,-0.023,-0.117,0.481,0.049,1.163,0.545,0.112,0.9,-0.237,-1.452,-0.273,0.043,-0.493,-2.366,1.542,0.414,-0.062,0.501,-0.462,0.677,-1.463,-0.693,0.891,-1.104,1.73,0.141,-0.439,0
1.252,0.821,1.955,0.281,-1.677,0.683,0.526,0.264,0.402,-0.791,1.752,0.794,-0.558,0.274,-0.448,-1.399,-1.064,1.0,-2.471,-0.101,-0.93,1.71,0.694,-1.255,-0.542,-1.651,-0.255,1.276,-0.243,0.476,0.017,3.341,0.046,-1.299,0.798,0.13,-0.206,-1.206,0.796,1.552,1.198,0.519,-0.024,1.254,1.156,1.894,-0.303,-0.593,-0.173,0.121,1
1.006,-0.599,-1.333,-1.223,1.402,1.693,0.609,0.185,0.469,0.615,0.218,-0.76,1.083,1.972,-1.487,0.635,-1.108,0.248,1.217,-0.49,1.419,0.792,-0.528,2.338,0.171,1.364,-0.223,-0.83,-0.672,-0.695,-1.464,-1.776,-1.227,-1.239,0.557,0.343,-2.051,-0.837,-1.155,-0.458,-0.225,0.589,0.333,0.603,0.658,-1.132,-1.299,-0.397,0.226,-0.299,1
0.105,-0.383,-0.625,-1.581,0.085,-0.402,-0.711,-0.255,0.651,-0.107,-1.761,-0.227,0.284,-0.589,0.828,-0.163,-0.54,-0.867,-0.08,1.59,-0.103,-0.184,0.063,0.373,0.139,1.618,-1.646,-0.16,1.158,0.571,-1.063,-0.203,1.29,-0.053,0.425,0.232,3.805,-0.825,-0.584,-1.034,0.817,0.924,0.436,-1.581,-0.148,0.772,1.966,0.242,0.672,-1.432,1
-0.333,-1.802,-1.147,-0.902,-1.306,1.49,-0.068,1.045,0.399,-1.562,0.008,0.249,0.351,0.471,-1.442,-1.343,-0.092,-0.584,-0.824,2.487,0.575,0.621,0.181,0.161,-1.123,-1.968,-1.75,-1.031,-0.565,-0.457,-0.781,-0.111,-1.243,0.684,0.115,1.67,0.541,0.586,-0.262,-0.864,-0.704,0.161,-0.038,1.24,-0.814,0.835,-1.54,0.538,-0.928,0.399,1
1.109,-1.545,-1.498,-1.478,1.204,-0.895,-0.922,-0.769,0.397,0.099,-0.862,-0.935,-0.666,-0.651,-0.053,0.065,0.839,-0.597,0.454,0.381,0.105,-0.624,1.817,0.505,-1.978,-1.641,-0.323,2.921,2.178,0.908,0.558,-0.265,-0.695,-1.051,1.329,-0.415,0.305,0.355,1.039,-0.155,0.426,-1.082,-1.099,-1.014,-0.292,-0.717,1.839,-0.304,-0.699,0.666,1
-0.722,0.286,-0.008,-2.387,-0.459,-0.34,0.631,1.374,0.426,-0.92,-0.886,0.677,0.143,0.453,-0.14,1.75,0.165,0.193,-0.876,-0.461,0.393,-1.978,1.184,0.813,0.331,-0.125,0.405,-0.989,-0.574,0.77,1.373,0.815,0.138,-1.261,-2.183,0.934,0.763,-1.229,-1.089,1.896,-1.88,-0.573,-0.222,0.146,-0.384,-1.003,0.616,1.469,-1.268,1.158,1
-0.371,1.522,-0.289,-2.309,-1.127,0.63,-2.51,-0.792,-0.816,-0.153,-0.634,-0.369,-0.922,-1.634,1.25,1.642,-1.132,-0.631,0.598,-1.815,-0.491,-1.283,-0.189,-1.015,0.391,0.048,0.627,1.024,0.728,1.026,0.094,0.049,0.233,0.264,-0.758,-0.983,1.051,-1.101,-0.484,0.356,-0.307,0.403,0.057,0.721,-0.503,0.687,1.119,0.222,1.201,1.752,0
-1.341,1.724,-1.408,-0.305,-1.297,-0.858,-1.18,-1.13,-0.33,1.226,-1.011,-1.283,-2.267,0.633,-0.267,-1.838,0.8,0.222,0.612,0.406,-0.962,0.244,-0.662,-0.332,-0.582,0.352,0.785,0.85,-0.974,0.554,0.318,-0.966,0.521,0.084,-0.702,-0.956,-0.569,-0.203,-0.419,0.64,-0.006,0.503,-1.11,0.276,-1.113,-2.3,-0.768,0.845,-0.369,-0.094,1
-0.318,1.252,-0.044,0.868,0.748,-1.122,1.054,0.272,0.508,0.468,-0.133,-1.839,0.723,1.156,-1.488,-0.138,0.276,0.933,1.343,0.023,-2.096,0.703,-0.128,0.636,-0.377,-2.538,-0.898,1.613,0.715,0.117,-1.054,-0.418,-0.02,-0.458,1.001,1.325,-0.564,0.726,1.95,-0.361,-0.507,-0.982,-0.724,0.752,1.443,-0.666,-1.95,0.423,-0.272,-0.104,0
-0.597,0.881,-2.215,-0.371,-0.302,-0.525,-0.837,-1.555,-2.107,-0.07,1.031,0.751,0.477,-0.031,0.397,-0.82,0.865,-0.338,0.711,-0.987,0.389,1.22,-1.521,-0.442,0.628,-0.574,0.691,-0.675,1.176,0.651,-0.068,-0.383,0.475,-0.398,1.137,1.921,-0.606,0.255,-1.189,-0.442,-0.086,-0.422,-0.31,0.592,0.193,-0.548,0.675,0.564,0.399,1.7,1
-1.767,0.911,0.221,-0.256,0.9,0.125,-1.093,-0.839,1.43,-1.2,-0.252,-1.332,-1.159,1.621,-0.711,0.635,-0.256,-1.573,0.773,0.33,1.333,1.153,0.474,1.305,-0.016,-1.35,-1.418,-0.298,-2.148,0.667,1.84,0.961,-0.067,-1.329,-0.953,0.794,0.822,0.618,0.731,1.884,-0.009,-0.142,-0.809,-2.296,-2.064,0.057,-1.472,0.436,1.697,-2.086,1
1.307,-0.588,0.517,0.794,2.049,-1.168,1.871,-0.235,-1.283,1.718,-0.262,-1.612,0.548,1.17,-1.611,2.272,-1.851,0.493,1.791,-2.177,1.023,-1.538,0.429,-1.509,-1.244,1.601,-0.311,0.32,0.734,0.794,1.105,-1.487,-0.663,-0.759,-1.339,0.15,0.84,-0.525,0.612,0.027,1.699,-1.414,0.691,-0.519,-0.506,0.446,2.217,0.08,-0.275,-0.866,1
0.573,0.359,-1.152,-0.865,-0.302,0.998,1.218,1.581,-1.142,1.811,-1.321,-0.745,-0.097,0.375,1.156,0.773,1.663,-0.09,0.893,0.581,-0.459,0.737,-0.383,1.067,0.01,-0.587,0.892,0.022,-0.073,0.663,1.129,-0.11,0.902,-0.866,-0.375,0.913,0.102,-0.527,-1.459,0.492,-0.563,0.783,0.669,-1.633,1.195,0.689,-1.276,0.856,-0.094,-0.585,1
0.213,0.487,1.218,0.049,0.47,0.173,-1.399,0.775,-0.968,-0.283,-0.674,-0.781,-1.019,0.259,0.374,1.067,0.856,0.152,1.598,-0.33,-1.413,0.065,-0.562,-1.061,0.8,1.011,1.443,-2.255,0.296,0.772,-0.482,0.569,0.742,-0.703,-0.529,1.004,-1.303,-1.716,1.872,0.89,1.569,-0.577,0.766,-1.766,-0.305,0.3,0.232,0.429,0.489,0.832,0
-0.502,-1.074,-0.173,0.415,0.32,-0.27,1.103,-1.62,0.741,-2.183,1.485,-0.456,-0.725,-0.529,-0.609,0.577,1.172,-1.866,0.531,0.543,1.408,-0.779,0.239,-0.547,0.305,-1.091,-0.682,0.203,0.206,-0.432,1.817,-0.929,-2.413,0.101,0.189,0.849,0.627,-0.258,-0.564,-0.128,-1.133,-0.66,-0.223,1.403,1.089,-0.429,-1.004,1.376,-0.246,-0.523,1
0.058,0.548,0.281,-1.451,-0.173,-0.094,-1.013,2.172,-1.42,0.908,-1.237,1.426,-0.112,-0.599,0.295,1.03,0.262,0.075,-0.431,-0.138,-1.002,-1.038,-0.293,-2.253,2.751,0.782,-1.361,1.317,-0.553,-1.488,-0.152,-1.462,0.501,0.286,-0.659,0.719,-0.266,0.651,0.052,-0.654,-0.693,-0.663,0.43,0.556,-1.848,1.597,1.224,-0.159,0.703,0.514,1
0.315,1.403,1.318,0.242,0.521,0.185,-0.716,-2.295,1.023,-0.002,-0.714,-0.307,0.947,1.549,-1.947,0.602,0.784,0.099,0.916,-0.982,-0.907,-1.297,-0.127,-3.257,0.186,-1.013,-1.066,0.02,0.966,-0.544,1.637,-0.629,2.044,-0.291,-0.161,2.02,-0.076,-0.788,1.082,0.272,-0.732,-1.407,-0.446,1.444,0.724,-0.27,0.525,1.135,0.328,-0.202,1
-0.706,-0.476,0.912,-1.544,1.24,-0.498,-0.109,-1.644,0.916,1.193,-0.791,-1.503,-0.232,0.467,-0.245,0.756,1.352,0.503,-0.756,-0.753,-0.31,-0.516,-0.905,-0.578,0.817,0.152,-0.08,0.357,1.188,0.442,-1.92,0.885,-0.643,-1.156,-0.879,-0.645,-1.398,-0.56,0.106,-2.576,1.562,-0.145,0.577,-0.263,-0.175,0.787,0.404,0.075,0.507,-0.053,0
0.578,1.393,-0.285,0.399,1.85,0.784,0.01,0.896,0.522,1.349,-0.576,-1.43,0.887,0.246,0.327,-0.753,1.122,0.522,0.648,0.446,0.953,-1.565,0.823,-0.19,1.048,-1.024,-0.378,-0.964,2.773,-0.888,1.038,-0.08,-1.092,0.231,-0.127,0.481,-1.35,-0.169,0.94,-0.345,1.27,1.409,0.293,1.673,-0.988,0.523,-1.145,-1.183,2.044,-1.919,0
-3.169,0.901,-3.016,-0.435,0.342,0.052,-0.152,1.86,-0.904,1.723,0.345,-0.127,-1.455,-1.004,-0.241,1.589,0.729,1.131,0.532,0.061,-1.315,1.006,-0.619,0.309,-1.473,1.371,-0.082,2.432,0.131,0.742,0.267,0.104,1.167,0.539,1.3,0.382,-0.37,0.123,-0.977,0.393,1.452,-0.652,-1.143,0.947,0.098,-0.349,0.857,-1.591,-0.324,-0.357,1
-1.816,-0.394,1.444,-2.043,1.823,0.974,0.281,0.348,-0.841,0.081,1.775,1.67,-0.623,-2.814,1.071,-1.253,-0.896,-2.225,0.698,-2.516,1.316,1.346,0.737,-1.326,0.388,0.768,-0.716,0.383,0.228,-0.777,0.329,0.781,-0.413,-0.422,0.939,-0.939,0.261,-0.457,-1.115,-0.345,0.066,0.61,1.836,-1.002,1.251,-0.394,-0.825,0.863,0.684,0.461,1
1.056,-1.562,0.039,0.095,0.207,2.817,-0.88,-1.023,-1.007,-1.258,-0.486,0.367,-0.333,-0.622,-0.746,1.182,-1.359,1.481,-0.389,-1.486,-0.622,-1.62,-0.983,-0.767,1.327,0.378,0.096,0.57,-1.432,0.774,0.589,-1.844,0.087,0.353,-0.515,-0.693,1.197,1.289,0.19,-1.068,-1.173,-0.63,0.53,-0.53,-0.513,0.118,-0.193,-0.311,1.24,0.027,1
-0.275,0.412,1.736,0.583,0.419,-0.106,1.581,2.041,0.994,0.365,-0.073,-0.117,0.49,-0.194,0.75,-0.038,-0.841,-0.197,-0.557,1.204,2.841,0.887,-1.229,0.414,-0.089,0.164,0.676,0.987,0.514,0.109,1.407,0.766,2.167,-1.031,0.358,-0.69,1.143,0.31,-0.005,1.291,-0.316,-0.216,-0.546,-0.837,-1.377,-0.341,0.128,0.135,1.894,-0.047,1
0.339,-0.43,-1.869,0.005,-0.561,0.59,-1.515,1.477,1.44,-0.246,-0.041,-1.398,0.313,-0.982,-0.829,0.862,1.682,-0.22,0.623,0.581,-0.079,0.837,0.774,1.384,1.238,0.296,1.153,-1.505,0.599,0.585,0.077,0.687,0.307,-0.852,-0.198,-0.494,-1.233,0.64,-0.411,0.728,-0.983,0.403,0.942,0.61,-1.302,0.867,1.465,-0.65,1.006,0.187,0
0.388,0.996,0.489,1.62,0.072,0.749,-0.176,-0.936,0.291,-0.574,0.359,0.803,1.068,-0.372,-0.526,-0.137,0.22,0.305,0.401,0.178,-1.405,1.06,-0.019,-1.891,-1.45,-1.803,-0.808,-0.336,1.319,0.167,-0.023,1.062,0.694,0.314,-0.594,-0.332,1.046,0.491,-0.748,-0.606,0.87,-2.102,-2.643,1.018,-0.062,0.092,-1.476,-0.058,-0.579,1.235,0
-0.299,0.243,0.0,1.009,1.773,-0.021,0.37,-0.629,-2.072,-0.729,2.056,0.166,-0.126,-1.125,1.413,0.063,1.182,-0.02,1.404,-1.766,-0.106,-0.261,1.335,-0.831,1.802,0.114,0.535,0.075,-0.701,-0.132,-1.1,-0.793,0.1,-1.534,0.864,-0.67,0.713,-1.685,1.188,-0.793,1.172,-0.883,-0.375,1.738,-0.765,0.042,-0.36,0.594,-2.328,0.37,0
0.387,-1.075,-0.282,0.378,1.228,-1.418,-1.212,-1.239,0.794,1.8,-0.544,-1.722,0.299,1.252,-0.166,1.17,1.913,-1.687,0.326,-0.186,-1.397,1.936,1.434,0.206,2.229,-0.309,-0.529,0.547,0.094,-0.745,0.693,0.214,0.359,-0.527,0.484,0.387,-1.378,-0.479,-0.877,-0.001,-1.541,0.054,-1.646,-0.431,-0.741,-0.107,-1.48,0.216,-0.02,1.617,0
-1.514,0.312,1.812,0.544,0.649,1.599,-0.158,-1.674,1.466,-0.86,-1.164,-1.05,-1.422,-0.569,0.309,-1.254,1.504,-2.252,0.766,0.113,0.842,-0.325,0.055,-0.955,-0.239,0.065,-0.166,-0.561,1.033,-1.508,-0.32,-1.382,1.674,0.783,1.005,-0.978,-0.377,-2.19,0.503,-0.33,-1.138,0.291,-0.024,-0.45,1.042,-1.517,-1.413,-1.084,1.097,0.942,0
1.688,0.72,-1.217,1.186,-1.074,-1.1,1.297,0.067,1.47,-0.055,-0.026,-0.079,2.215,2.947,-0.406,-1.282,-0.41,-0.631,-0.479,-0.795,-1.038,0.529,-0.761,1.879,-0.419,-1.14,0.719,-0.815,0.414,0.901,-0.446,-1.739,-1.592,0.259,0.093,0.465,1.012,2.274,-0.733,-0.414,-0.864,0.561,-0.795,-0.532,0.163,-0.492,-0.681,-0.579,0.227,0.44,0
1.593,-0.503,0.404,-0.719,-1.477,-1.177,-0.984,-0.888,-1.007,-1.33,1.231,-0.197,2.155,-0.596,-2.599,0.634,0.092,0.515,-0.223,0.406,-0.212,-0.115,0.326,1.124,-0.378,1.393,-2.089,0.41,-1.613,-2.081,0.232,0.111,-1.188,1.941,-1.576,0.482,-1.336,-0.709,-1.804,-0.568,-0.635,-1.207,1.052,-0.168,0.877,-1.213,-1.671,-0.201,0.172,-0.783,0
-0.582,-0.241,-1.607,0.912,0.878,0.673,1.097,0.665,-1.49,-1.467,-0.517,-0.303,0.244,-1.432,-1.419,0.551,0.039,0.461,1.007,1.181,-0.441,1.085,0.195,0.07,0.843,-0.36,-0.083,2.199,1.272,-0.775,-1.116,0.542,0.158,0.3,-0.68,-1.027,0.195,-0.695,0.466,-0.596,0.853,-0.165,-0.035,-0.995,-0.198,0.491,0.115,2.033,-0.544,0.487,0
1.739,0.97,0.049,1.811,-1.848,0.677,1.014,0.861,-1.583,1.3,-0.111,0.556,3.012,1.494,0.801,-0.25,-0.511,1.687,-0.851,2.291,0.724,0.294,-1.105,-0.394,1.067,0.792,-0.963,-2.394,0.506,1.601,1.429,1.065,0.141,-0.452,-1.248,0.431,0.8,0.876,0.581,-0.446,1.294,0.605,-0.21,0.143,-0.28,-0.031,-0.542,-0.403,-2.87,1.033,0
1.623,1.809,0.538,-0.932,-0.123,0.778,0.26,-1.768,0.779,0.413,-0.968,0.431,-0.978,0.333,-0.046,0.823,-1.087,0.678,0.46,0.802,1.703,-0.363,-0.116,-2.319,-1.517,-0.958,-0.42,0.233,-0.829,-1.246,0.493,-1.001,-1.128,-0.845,-0.394,-0.249,-0.015,0.979,0.822,0.852,0.307,0.584,-0.994,-1.396,0.103,-0.101,0.421,1.558,-1.391,-0.605,0
-0.865,-1.975,1.025,-2.176,-0.027,1.274,-0.492,-0.279,0.203,0.487,0.738,2.539,0.115,-1.021,-0.958,-1.368,-1.086,-0.828,1.236,-0.774,1.452,1.574,0.756,-0.696,0.208,2.04,2.47,2.059,-1.735,-1.171,-0.538,1.377,1.997,-0.597,0.33,-0.172,-0.465,0.649,0.906,-0.401,0.58,-1.295,0.175,0.595,0.93,0.404,-0.251,0.538,-0.796,-0.0,0
0.353,-0.509,-0.431,0.916,-1.048,-0.678,-0.967,0.348,-0.243,-1.186,-2.105,0.217,-1.311,0.228,1.371,-1.012,-2.052,-0.56,-0.236,0.209,-0.812,-0.217,-0.594,0.554,0.7,0.307,1.298,-2.076,-0.486,-0.006,-0.095,0.977,-0.243,0.572,-0.695,-1.374,0.015,0.445,-0.323,0.188,-0.2,0.761,-0.089,0.367,0.658,1.106,-0.064,-0.826,1.415,2.394,1
-0.447,1.243,0.753,-0.685,1.317,0.893,1.773,0.142,0.07,-2.22,0.248,0.498,-0.869,-1.251,-0.842,0.58,0.764,2.394,1.334,-0.244,-2.445,-0.814,-0.272,-0.241,-0.484,-1.058,-0.985,-0.101,-0.262,-0.766,-0.33,-1.724,-0.021,1.752,-0.684,-0.193,1.1,-0.417,0.036,1.572,-0.344,-0.707,0.001,1.461,0.911,1.057,-0.053,-0.785,-0.425,-0.513,0
0.105,-0.951,0.947,0.81,0.557,0.183,-1.119,0.63,-1.017,-0.297,-1.333,-0.169,-0.574,-0.21,0.082,-0.754,1.158,-0.214,0.288,0.284,2.217,0.356,-1.653,-0.855,-0.202,1.422,-0.763,0.056,0.471,-0.72,0.239,-0.835,0.322,2.479,0.865,-0.742,1.625,0.677,-1.885,1.793,1.468,0.807,1.322,0.89,-0.436,0.051,1.617,0.142,-0.619,-0.001,1
-0.664,1.393,1.077,0.108,0.329,0.962,1.552,0.504,0.975,-0.06,0.972,1.887,-0.541,1.932,-0.201,0.02,0.834,0.493,1.216,0.923,0.639,-0.689,-2.244,0.622,-0.758,0.57,-0.531,0.413,-0.238,0.175,-0.54,0.289,-0.737,1.881,-0.916,0.129,-0.645,0.194,-0.355,-1.15,1.027,-0.752,0.796,0.196,2.222,0.195,-1.624,-0.813,0.489,-0.476,0
0.035,-1.439,-0.372,-1.182,1.181,0.619,0.541,-0.339,0.416,0.294,-1.408,-1.508,-0.127,-1.131,0.369,-0.173,-0.426,-0.201,-0.192,-0.69,-1.296,0.376,-1.191,-0.85,0.396,-0.137,-1.144,-0.07,0.917,-0.004,-1.866,0.109,0.969,1.747,0.3,0.351,0.201,-0.931,0.881,-0.71,0.254,-0.614,-1.071,1.771,-0.086,1.226,-0.364,-0.629,0.691,-0.467,0
0.409,0.35,0.149,-0.179,1.169,-0.264,1.207,-1.425,0.268,1.74,0.805,1.107,1.503,-1.047,0.285,-0.231,1.089,0.628,0.817,0.365,-0.096,-1.925,-0.674,1.291,1.011,-0.41,-1.105,-0.673,-0.467,-0.72,1.221,-2.14,-0.316,1.573,-1.668,-0.367,-0.422,-0.569,-0.162,0.386,-0.918,-0.312,-0.482,-0.315,0.857,-1.344,-0.336,-0.259,1.186,-0.015,1
-1.182,-0.246,-0.403,1.028,-0.291,-0.398,0.338,2.707,0.542,1.174,-1.552,-1.11,-0.453,-0.949,-0.259,1.447,-0.429,0.642,0.951,-0.854,1.235,-0.998,-0.147,-0.352,0.664,0.669,1.682,0.765,0.653,0.425,1.441,0.889,2.504,0.072,-0.671,1.171,-0.707,-0.708,0.434,-1.14,0.724,-0.302,2.303,1.359,1.954,0.499,-0.537,0.271,-0.532,-1.03,0
0.969,1.363,-0.839,-0.206,1.429,0.858,-1.176,0.252,-1.53,0.516,-0.024,-0.099,-0.634,0.79,-0.589,1.109,0.667,0.035,-0.412,-1.138,2.411,0.535,0.41,-0.481,0.183,-2.159,-0.488,-1.994,0.028,0.746,0.396,1.389,-0.526,-0.173,-1.053,-0.969,-0.244,0.248,0.245,-0.679,1.084,1.038,0.569,-1.033,-0.974,0.85,0.256,2.574,0.335,0.291,1
0.549,0.112,1.267,-0.281,0.989,0.382,-0.78,-0.785,0.859,0.124,-0.088,0.203,0.435,0.901,-0.609,-0.558,-0.297,0.112,-0.547,0.258,-2.414,-1.334,0.143,-1.118,-0.997,-0.805,0.543,1.562,-0.009,-3.298,-0.609,1.439,-0.352,-0.169,-0.107,-0.895,1.114,-1.035,-2.029,1.546,0.375,-0.642,0.259,-1.442,-1.282,-1.46,-0.025,-0.416,-0.382,0.511,0
0.439,-0.427,-0.78,0.095,-0.818,0.286,0.024,0.53,0.171,1.644,1.727,-0.631,0.669,1.597,-0.818,-1.098,-0.199,0.569,-0.78,-0.022,0.722,-0.235,1.951,1.355,-0.008,-0.966,1.22,-0.524,0.331,1.71,0.999,-0.503,-0.881,1.048,-0.19,2.739,-0.165,-2.738,-0.692,0.115,0.724,0.635,0.243,0.713,-1.98,0.884,-2.337,0.65,0.337,0.089,1
2.615,0.491,-1.775,0.836,0.603,-0.767,0.678,-0.764,-0.38,-1.521,-1.85,1.596,-0.716,1.174,-0.271,-0.735,0.421,-0.231,-1.632,-0.824,-0.71,-1.346,-0.437,0.366,-0.673,0.656,-0.811,0.234,1.198,0.005,0.781,1.272,-0.382,1.058,-0.33,-0.497,1.565,0.492,-0.142,-0.107,-0.302,0.447,1.631,-0.569,1.259,-0.793,1.086,1.14,0.892,-0.841,0
1.106,0.578,0.375,-0.435,-1.885,-0.827,-0.101,-1.159,-1.422,-0.411,0.118,-1.026,-0.058,0.494,-0.173,-1.184,-0.095,-2.256,-1.479,0.409,-0.353,-1.034,-1.101,0.547,0.692,-0.236,1.439,-0.755,-0.285,-1.552,0.631,-0.732,-1.052,1.08,-0.166,1.05,1.459,1.542,0.6,-0.931,1.828,0.103,0.292,0.197,0.918,-0.721,-0.773,-0.01,0.376,-1.474,1
0.561,0.384,-1.493,0.222,-1.215,-1.234,-1.977,0.555,0.356,-0.377,0.571,-1.669,0.405,-1.435,-2.172,-0.294,-1.423,-0.668,0.635,0.271,1.292,0.201,0.157,-0.862,-0.601,-1.53,-0.996,1.414,0.101,-0.3,-0.247,0.235,0.691,-0.439,1.504,1.574,0.972,-2.231,-0.02,1.712,-2.211,1.595,0.772,2.606,0.651,-0.858,-0.901,0.01,0.119,-0.162,0
-0.813,-0.382,-0.478,0.687,0.86,1.024,0.369,-0.352,0.555,-0.016,-1.344,-0.098,-0.404,-1.339,1.4,-1.117,-0.669,0.615,-2.152,-0.13,-0.223,-0.142,-0.888,-0.211,0.024,-1.104,-0.168,0.03,-0.02,0.642,0.579,0.332,0.922,-1.798,0.08,-0.003,-1.371,-0.21,-1.483,1.018,1.868,-1.383,-2.046,1.848,1.978,0.564,1.47,-0.602,-0.047,-0.048,1
1.744,-0.893,0.559,-0.539,-0.667,1.411,-1.503,1.217,0.424,2.104,-0.69,-1.144,0.212,0.763,0.081,-0.352,1.733,0.298,-1.508,-0.282,-0.021,-0.209,1.141,-0.18,-0.471,0.267,-1.953,-2.443,-0.654,0.478,-1.09,2.158,0.973,1.024,0.316,0.28,-0.241,-1.165,0.656,0.265,1.271,1.376,-0.611,0.717,0.749,-1.093,-1.055,-0.187,1.064,-0.445,0
-0.94,-1.444,-0.042,0.857,-0.731,-1.625,-0.351,-1.209,-0.247,-1.139,1.392,2.658,1.684,-1.602,2.072,-0.59,0.05,0.691,0.848,-0.558,-0.285,0.956,0.446,0.951,-0.469,-0.012,-0.7,1.516,-0.122,-0.268,-0.451,0.547,0.268,-1.222,-0.425,-1.143,-0.373,-1.635,-0.81,0.436,0.154,-1.759,0.115,-0.693,1.396,-0.482,1.565,-0.208,0.553,-0.054,0
0.023,0.587,-0.195,0.438,1.707,-1.843,0.884,0.481,-0.007,-0.312,1.61,-1.351,0.39,1.281,0.788,-1.58,-1.072,2.229,1.571,-0.028,0.753,0.755,-0.271,-0.386,0.702,1.0,0.678,0.722,-0.222,0.084,-0.396,0.196,0.357,0.409,-0.449,1.136,0.875,-0.715,-1.521,0.187,0.885,-1.238,1.265,-0.765,-0.437,1.508,-0.025,-1.353,0.44,-1.246,0
0.469,0.245,0.786,1.393,0.858,0.443,-0.04,-1.231,-0.98,0.966,0.108,-2.015,0.528,0.377,0.799,-0.392,0.225,-0.345,-0.139,0.414,0.012,-0.195,-0.367,0.87,-0.79,-0.195,0.659,0.212,0.737,0.689,1.175,-1.039,0.039,0.243,0.002,-1.941,0.48,0.446,1.539,-0.888,0.229,-0.24,-1.279,1.84,2.223,-0.078,-2.54,-0.553,-1.497,2.292,1
